Reference Number,Easting,Northing,Number of Vehicles,Accident Date,Time (24hr),1st Road Class,Road Surface,Lighting Conditions,Weather Conditions,Casualty Class,Casualty Severity,Sex of Casualty,Age of Casualty,Type of Vehicle
110334148,424154,428158,2,21-Jul-11,1205,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,49,Car
110334148,424154,428158,2,21-Jul-11,1205,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,45,Car
110334173,435777,436788,3,21-Jul-11,1150,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,43,Car
110334173,435777,436788,3,21-Jul-11,1150,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,55,Car
110334338,427556,431984,1,21-Jul-11,1010,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,20,Goods vehicle 3.5 tonnes mgw and under
110334595,429996,438582,2,21-Jul-11,1440,B,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,27,Bus or coach (17 or more passenger seats)
110334815,431648,438836,2,21-Jul-11,1005,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,14,Pedal cycle
110335529,429572,434813,2,22-Jul-11,855,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,23,Pedal cycle
110335864,428405,429303,2,22-Jul-11,630,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,51,Motorcycle over 500cc
110336484,430360,433445,1,22-Jul-11,1440,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,4,Bus or coach (17 or more passenger seats)
110336709,429416,426404,3,22-Jul-11,1730,Motorway,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,49,Car
110336709,429416,426404,3,22-Jul-11,1730,Motorway,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Male,17,Car
110336709,429416,426404,3,22-Jul-11,1730,Motorway,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Female,11,Car
110337566,438305,430356,1,22-Jul-11,1605,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,5,Car
110342760,441754,430216,1,22-Jul-11,1745,B,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,66,Car
110338115,419823,441207,3,23-Jul-11,1700,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,47,Car
110338115,419823,441207,3,23-Jul-11,1700,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,9,Car
110338115,419823,441207,3,23-Jul-11,1700,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,36,Car
110338268,425239,428230,1,23-Jul-11,2055,Motorway,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,28,Car
110338726,426864,438043,2,23-Jul-11,1730,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,45,Car
110338855,442242,429929,2,23-Jul-11,1350,B,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,28,Car
110342879,429783,433660,1,23-Jul-11,2215,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,24,Taxi/Private hire car
110339587,430013,438607,2,24-Jul-11,1820,B,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,52,Car
110341346,440246,448432,2,25-Jul-11,1810,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,25,Car
110341361,427418,437080,3,25-Jul-11,1810,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,44,Car
110341370,438733,440967,2,25-Jul-11,1520,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,45,Goods vehicle 3.5 tonnes mgw and under
110341370,438733,440967,2,25-Jul-11,1520,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,55,Goods vehicle 3.5 tonnes mgw and under
110341376,427444,436154,2,25-Jul-11,1740,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,20,Car
110341376,427444,436154,2,25-Jul-11,1740,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,45,Car
110341388,430188,434362,5,25-Jul-11,1740,A(M),Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,55,Car
110341388,430188,434362,5,25-Jul-11,1740,A(M),Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,42,Car
110341388,430188,434362,5,25-Jul-11,1740,A(M),Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,27,Car
110341388,430188,434362,5,25-Jul-11,1740,A(M),Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,61,Car
110341388,430188,434362,5,25-Jul-11,1740,A(M),Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,28,Car
110341728,431956,430504,2,25-Jul-11,2315,A,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,27,Car
110341728,431956,430504,2,25-Jul-11,2315,A,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,43,Car
110341728,431956,430504,2,25-Jul-11,2315,A,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,28,Car
110342695,427489,425486,2,25-Jul-11,2205,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,18,Car
110342695,427489,425486,2,25-Jul-11,2205,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,16,Car
110342817,428922,433407,2,25-Jul-11,750,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,60,Car
110346652,429599,433637,2,25-Jul-11,1050,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,52,Pedal cycle
110341725,429798,433791,2,26-Jul-11,20,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,22,Car
110341725,429798,433791,2,26-Jul-11,20,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,24,Car
110342341,435394,440271,2,26-Jul-11,745,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,26,Car
110342341,435394,440271,2,26-Jul-11,745,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,25,Car
110342737,420550,444945,2,26-Jul-11,1325,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,25,Pedal cycle
110343039,425756,426340,1,26-Jul-11,1607,Motorway,Dry,Daylight: street lights present,Fine without high winds,Passenger,Serious,Male,25,Minibus (8 – 16 passenger seats)
110343039,425756,426340,1,26-Jul-11,1607,Motorway,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,30,Minibus (8 – 16 passenger seats)
110343039,425756,426340,1,26-Jul-11,1607,Motorway,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,38,Minibus (8 – 16 passenger seats)
110343039,425756,426340,1,26-Jul-11,1607,Motorway,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,21,Minibus (8 – 16 passenger seats)
110343039,425756,426340,1,26-Jul-11,1607,Motorway,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,25,Minibus (8 – 16 passenger seats)
110344660,436209,434332,1,27-Jul-11,1040,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Serious,Female,72,Bus or coach (17 or more passenger seats)
110344757,432209,432987,1,27-Jul-11,1520,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Male,90,Car
110349980,435653,436499,2,27-Jul-11,1649,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,59,Car
110345213,420829,439688,2,28-Jul-11,24,A,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,33,Motorcycle over 50cc and up to 125cc
110345517,432694,429406,1,28-Jul-11,838,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,19,Car
110346029,429968,435600,2,28-Jul-11,1054,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,55,Car
110346300,430847,433469,1,28-Jul-11,1210,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,70,Bus or coach (17 or more passenger seats)
110346378,428507,437138,1,28-Jul-11,1430,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,17,Bus or coach (17 or more passenger seats)
110346636,435302,431295,1,28-Jul-11,1710,Motorway,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,24,Car
110346712,431220,432854,1,28-Jul-11,1745,A,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,20,Car
110348343,440852,448243,2,29-Jul-11,1500,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,77,Car
110348343,440852,448243,2,29-Jul-11,1500,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,78,Car
110348424,428505,434548,2,29-Jul-11,1630,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,25,Car
110348470,430686,434465,2,29-Jul-11,1650,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,28,Bus or coach (17 or more passenger seats)
110348590,431008,438422,2,29-Jul-11,1905,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,45,Pedal cycle
110348616,425878,435480,2,29-Jul-11,2010,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,34,Car
110348616,425878,435480,2,29-Jul-11,2010,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,36,Car
110348616,425878,435480,2,29-Jul-11,2010,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,29,Car
110348830,426488,431883,1,29-Jul-11,2228,A,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,23,Car
110349508,431292,437131,3,29-Jul-11,1915,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,49,Car
110349843,420036,445974,2,30-Jul-11,1446,B,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Female,45,Motorcycle over 500cc
110350091,428531,431386,2,30-Jul-11,1940,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,41,Car
110350091,428531,431386,2,30-Jul-11,1940,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,37,Car
110350165,426567,433900,2,30-Jul-11,1505,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Fatal,Male,37,Motorcycle over 500cc
110352453,431900,435723,2,30-Jul-11,1515,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,22,Car
110352625,424279,428344,2,30-Jul-11,1708,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,48,Motorcycle over 500cc
110352703,426348,433668,1,30-Jul-11,1320,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,20,Car
110351036,434817,433432,1,31-Jul-11,1346,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,50,Motorcycle over 500cc
110351170,423522,434602,2,31-Jul-11,1417,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,51,Pedal cycle
110351364,428655,425372,1,31-Jul-11,1820,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,9,Car
110351880,428419,431320,2,31-Jul-11,1405,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,67,Car
110352966,430839,433998,2,01-Aug-11,1615,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,36,Pedal cycle
110353211,427646,431151,2,01-Aug-11,800,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,32,Pedal cycle
110353923,433595,434935,2,01-Aug-11,2000,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,48,Pedal cycle
110354303,429953,433340,2,02-Aug-11,1150,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,45,Car
110354682,436282,436530,2,02-Aug-11,1525,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,11,Pedal cycle
110355064,430898,426836,2,02-Aug-11,1420,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,4,Pedal cycle
110356552,422996,432790,1,02-Aug-11,1240,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,17,Motorcycle over 50cc and up to 125cc
110355437,442521,431734,2,03-Aug-11,620,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,21,Car
110355662,427232,434726,2,03-Aug-11,840,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,26,Pedal cycle
110356291,436293,434792,2,03-Aug-11,1320,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,29,Taxi/Private hire car
110356291,436293,434792,2,03-Aug-11,1320,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,71,Taxi/Private hire car
110356604,433208,433085,1,03-Aug-11,1415,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,29,Car
110356604,433208,433085,1,03-Aug-11,1415,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Female,32,Car
110356639,433553,435954,3,03-Aug-11,1345,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,86,Car
110356730,428539,426413,2,03-Aug-11,1800,Motorway,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,32,Car
110356730,428539,426413,2,03-Aug-11,1800,Motorway,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,18,Car
110357863,437049,437588,2,04-Aug-11,1215,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,22,Goods vehicle over 3.5 tonnes and under 7.5 tonnes mgw
110357863,437049,437588,2,04-Aug-11,1215,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,27,Car
110357863,437049,437588,2,04-Aug-11,1215,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,22,Car
110357863,437049,437588,2,04-Aug-11,1215,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,4,Car
110358518,428580,432978,2,04-Aug-11,1515,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,32,Car
110358533,431399,435082,2,04-Aug-11,1145,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,41,Car
110358792,423940,428098,2,04-Aug-11,1554,Motorway,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,33,Car
110358908,440842,434503,2,04-Aug-11,2030,Motorway,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,39,Car
110358908,440842,434503,2,04-Aug-11,2030,Motorway,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,51,Car
110359605,436704,436608,3,04-Aug-11,613,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,17,Car
110361032,429879,439607,2,04-Aug-11,1720,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,61,Car
